customer_id,scoring_date,campaign_id,region,preferred_channel,loyalty_tier,customer_tenure_days,recency_days,orders_180d,spend_180d,average_order_value_180d,email_open_rate_90d,email_click_rate_90d,site_sessions_30d,prior_campaigns_12m,prior_campaign_responses_12m,days_since_last_campaign,discount_share_180d,margin_rate_180d,marketing_consent,contact_suppressed,responded_within_14d,response_order_value_14d,opened_current_campaign,clicked_current_campaign,response_probability_generator_only
HP005173,2026-02-01,RET-202602,NORTHEAST,EMAIL,PLUS,1549,8,4,315.35,64.44,0.1289,0.0258,2,8,2,42,0.3984,0.3986,1,0,0,0.0,0,0,0.079027
HP004457,2026-05-01,RET-202605,MIDWEST,EMAIL,STANDARD,1998,17,4,120.02,34.3,0.6318,0.2407,5,6,0,41,0.6269,0.3909,1,0,0,0.0,0,0,0.109877
HP000798,2026-05-01,RET-202605,WEST,SMS,PLUS,1568,39,0,0.0,80.12,0.1809,0.0559,1,5,0,18,0.7742,0.3712,1,0,0,0.0,0,0,0.036974
HP005588,2026-05-01,RET-202605,MIDWEST,SMS,PREMIUM,1873,34,2,726.08,338.31,0.1388,0.0302,2,10,0,31,0.0674,0.4813,1,0,0,0.0,0,0,0.085717
HP003755,2026-04-01,RET-202604,WEST,EMAIL,PLUS,893,6,2,140.89,74.07,0.5992,0.267,2,6,0,59,0.6,0.3999,1,0,0,0.0,1,1,0.10231
HP001184,2026-06-01,RET-202606,MIDWEST,SMS,PLUS,1125,17,2,124.02,64.1,0.7467,0.4202,4,2,0,32,0.5072,0.4059,1,0,1,75.97,0,0,0.098095
HP005861,2025-09-01,RET-202509,MIDWEST,EMAIL,PLUS,1558,3,7,607.52,86.19,0.5636,0.2468,5,9,3,27,0.2948,0.4685,1,0,0,0.0,0,0,0.18269
HP001361,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,1741,2,1,40.0,42.55,0.1061,0.0113,2,4,0,37,0.349,0.4116,1,0,0,0.0,0,0,0.054189
HP005623,2025-09-01,RET-202509,MIDWEST,EMAIL,PLUS,518,16,7,552.5,83.66,0.7433,0.4646,9,3,2,29,0.5967,0.3813,1,0,0,0.0,1,0,0.292153
HP002711,2026-07-01,RET-202607,WEST,PUSH,STANDARD,1364,38,2,57.64,34.95,0.6254,0.2348,3,4,1,58,0.5248,0.3959,1,0,0,0.0,1,1,0.066638
HP001884,2026-06-01,RET-202606,NORTHEAST,EMAIL,PREMIUM,403,4,7,462.32,69.89,0.9287,0.4666,2,5,2,120,0.517,0.4516,1,0,1,70.22,1,0,0.260885
HP003235,2026-03-01,RET-202603,NORTHEAST,EMAIL,PLUS,971,19,4,364.12,85.81,0.347,0.0936,1,10,2,25,0.8866,0.3869,1,0,0,0.0,1,0,0.084548
HP003346,2026-04-01,RET-202604,MIDWEST,EMAIL,PLUS,897,8,0,0.0,102.39,0.1637,0.0312,2,6,2,48,0.5625,0.4265,1,0,0,0.0,0,0,0.072391
HP003777,2026-06-01,RET-202606,NORTHEAST,EMAIL,PLUS,1288,45,5,261.66,57.45,0.3602,0.1036,2,9,0,96,0.7825,0.3661,1,0,0,0.0,0,0,0.108064
HP002165,2026-03-01,RET-202603,MIDWEST,SMS,PREMIUM,1149,5,2,174.76,87.93,0.1558,0.0389,2,11,2,25,0.1799,0.4708,1,0,0,0.0,0,0,0.072555
HP004225,2025-10-01,RET-202510,MIDWEST,EMAIL,PLUS,1510,6,3,408.14,125.09,0.2658,0.0304,3,4,0,61,0.1177,0.4779,1,0,0,0.0,0,0,0.063652
HP004272,2026-03-01,RET-202603,MIDWEST,PUSH,STANDARD,1522,13,1,71.15,69.7,0.464,0.0889,3,5,0,58,0.1699,0.4621,1,0,1,102.64,0,0,0.051026
HP002413,2026-02-01,RET-202602,MIDWEST,SMS,PLUS,470,33,0,0.0,60.96,0.4106,0.1411,3,6,2,21,0.4366,0.4203,1,0,0,0.0,0,0,0.0611
HP000520,2026-03-01,RET-202603,MIDWEST,SMS,PLUS,966,31,1,82.14,69.05,,0.1423,2,5,1,66,0.5097,0.3993,1,0,0,0.0,0,0,0.05734
HP005891,2025-09-01,RET-202509,WEST,EMAIL,PLUS,1171,19,0,0.0,55.98,0.5224,0.1659,1,9,0,22,0.2348,0.4999,1,0,0,0.0,0,0,0.06901
HP004796,2026-02-01,RET-202602,SOUTH,EMAIL,PLUS,1180,11,5,384.06,81.88,0.8721,0.4075,5,4,0,12,0.2702,0.4293,1,0,0,0.0,1,0,0.136297
HP005965,2026-07-01,RET-202607,WEST,EMAIL,PLUS,963,22,3,455.8,139.14,0.6558,0.2477,6,7,2,17,0.6723,0.3833,1,0,0,0.0,1,0,0.1074
HP004680,2026-08-01,RET-202608,MIDWEST,SMS,PLUS,1702,56,5,661.84,108.33,0.51,0.2249,0,10,2,94,0.5086,0.4335,1,0,0,0.0,0,0,0.049057
HP004301,2025-10-01,RET-202510,MIDWEST,SMS,PLUS,1880,3,1,112.13,97.9,0.3148,0.0804,0,7,0,3,0.7467,0.3241,1,0,0,0.0,1,0,0.056404
HP005041,2025-09-01,RET-202509,NORTHEAST,SMS,PLUS,937,13,2,96.93,50.78,0.4138,0.1037,0,5,2,18,0.3803,0.3791,1,0,0,0.0,0,0,0.072881
HP002393,2025-11-01,RET-202511,MIDWEST,EMAIL,PLUS,1758,5,4,404.87,100.55,0.4032,0.1481,3,12,3,34,0.4363,0.4269,1,0,0,0.0,0,0,0.128987
HP005630,2026-07-01,RET-202607,MIDWEST,EMAIL,PLUS,463,14,6,488.36,90.4,0.1842,0.0222,0,9,0,94,0.3022,0.4643,1,0,0,0.0,0,0,0.052783
HP005829,2025-11-01,RET-202511,NORTHEAST,EMAIL,PLUS,1920,5,3,163.77,57.14,0.3787,0.0666,2,10,0,6,0.0557,0.5313,1,0,0,0.0,0,0,0.038305
HP003812,2025-09-01,RET-202509,MIDWEST,SMS,STANDARD,339,50,4,417.01,114.98,0.3815,0.1073,4,11,0,16,0.3374,0.4555,1,0,0,0.0,1,1,0.022861
HP003113,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,1565,29,2,108.89,56.7,0.0793,0.0061,1,10,0,20,0.5784,0.4,1,0,0,0.0,0,0,0.045464
HP005656,2025-10-01,RET-202510,WEST,PUSH,PREMIUM,537,13,5,136.99,32.42,0.7915,0.4483,7,12,4,11,0.6039,0.3432,1,0,0,0.0,1,1,0.120189
HP004294,2026-08-01,RET-202608,SOUTH,SMS,STANDARD,2176,43,1,82.0,81.47,0.2195,0.0305,1,9,0,84,0.6589,0.3869,1,0,0,0.0,0,0,0.065942
HP003013,2026-07-01,RET-202607,NORTHEAST,PUSH,PREMIUM,475,55,2,185.09,92.02,0.4373,0.0834,2,7,0,38,0.5812,0.3683,1,0,0,0.0,1,0,0.047033
HP005240,2025-11-01,RET-202511,SOUTH,PUSH,PLUS,364,35,2,176.8,78.64,0.3856,0.1069,1,5,0,21,0.2072,0.4784,1,0,0,0.0,0,0,0.053203
HP001482,2026-03-01,RET-202603,WEST,EMAIL,PLUS,1142,4,3,91.74,34.21,0.6281,0.2541,0,9,7,180,0.5774,0.3929,1,0,0,0.0,0,0,0.179936
HP001101,2026-03-01,RET-202603,MIDWEST,EMAIL,STANDARD,760,21,3,154.48,52.25,0.4591,0.2628,5,7,2,41,0.7647,0.3795,1,0,0,0.0,1,1,0.231402
HP002848,2026-04-01,RET-202604,MIDWEST,SMS,STANDARD,1182,53,0,0.0,60.03,0.1231,0.0238,1,8,0,18,0.4851,0.4474,1,0,0,0.0,0,0,0.028462
HP004221,2026-05-01,RET-202605,MIDWEST,EMAIL,PLUS,392,57,1,69.16,69.63,0.145,0.0165,0,2,0,35,0.7083,0.3447,1,0,0,0.0,0,0,0.059185
HP005655,2025-11-01,RET-202511,NORTHEAST,SMS,PREMIUM,815,53,3,105.03,38.71,0.2367,0.043,2,11,0,17,0.1739,0.4613,1,0,0,0.0,0,0,0.055846
HP004575,2026-07-01,RET-202607,SOUTH,PUSH,STANDARD,2079,64,2,115.79,59.86,0.1736,0.0156,0,6,0,111,0.3521,0.4136,1,0,0,0.0,0,0,0.023679
HP000491,2026-08-01,RET-202608,MIDWEST,SMS,STANDARD,987,171,1,60.88,72.17,0.167,0.0231,4,7,1,27,0.5,0.3973,1,0,0,0.0,0,0,0.011694
HP004717,2026-07-01,RET-202607,MIDWEST,SMS,PREMIUM,738,34,4,401.15,98.47,0.8987,0.4566,2,9,4,25,0.2778,0.4555,1,0,0,0.0,1,1,0.128313
HP005451,2025-09-01,RET-202509,SOUTH,PUSH,PLUS,1007,11,3,158.25,48.41,0.469,0.0975,3,5,1,66,0.1912,0.4746,1,0,0,0.0,1,0,0.075104
HP000379,2025-11-01,RET-202511,WEST,PUSH,PLUS,371,80,4,251.42,65.78,0.1903,0.0213,1,5,0,49,0.224,0.4859,1,0,0,0.0,0,0,0.050887
HP003170,2026-02-01,RET-202602,MIDWEST,SMS,PLUS,585,15,4,379.77,94.24,0.5873,0.2903,8,3,2,35,0.2573,0.4531,1,0,0,0.0,0,0,0.174856
HP001937,2025-09-01,RET-202509,WEST,EMAIL,PLUS,767,2,3,90.8,34.29,0.5187,0.1897,3,9,2,51,0.2786,0.443,1,0,0,0.0,1,0,0.125815
HP001736,2026-08-01,RET-202608,WEST,EMAIL,PLUS,500,28,2,93.5,51.88,0.1892,0.0309,2,10,2,77,0.5808,0.42,1,0,0,0.0,0,0,0.057109
HP000856,2025-11-01,RET-202511,WEST,EMAIL,PREMIUM,895,15,9,1018.28,97.31,,0.4033,3,6,1,31,0.6111,0.3811,1,0,0,0.0,1,0,0.545011
HP001995,2025-10-01,RET-202510,WEST,EMAIL,PLUS,799,7,5,414.99,88.48,0.2184,0.0696,4,12,4,20,0.3408,0.4386,1,0,1,106.89,1,0,0.104494
HP003737,2025-12-01,RET-202512,NORTHEAST,PUSH,PREMIUM,182,15,5,305.55,58.01,0.7624,0.3758,3,10,2,8,0.3838,0.4609,1,0,0,0.0,1,0,0.102351
HP000455,2026-02-01,RET-202602,SOUTH,EMAIL,STANDARD,260,15,4,224.94,49.91,0.1684,0.0205,1,2,0,148,0.2539,0.4776,1,0,0,0.0,0,0,0.054599
HP002448,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,2162,24,3,329.21,104.12,0.2262,0.0817,0,5,0,101,0.5714,0.3911,1,0,0,0.0,0,0,0.047487
HP002370,2025-12-01,RET-202512,NORTHEAST,SMS,STANDARD,1519,64,2,102.13,65.95,0.2025,0.0321,2,4,0,50,0.5824,0.4104,1,0,0,0.0,1,0,0.042032
HP000446,2026-08-01,RET-202608,NORTHEAST,SMS,PLUS,1852,14,2,89.65,40.57,0.0234,0.0016,0,5,2,4,0.3638,0.4158,1,0,0,0.0,1,0,0.051783
HP003122,2026-03-01,RET-202603,MIDWEST,PUSH,PLUS,1615,19,3,196.0,56.89,0.2292,0.0629,1,8,0,12,0.6991,0.3825,1,0,0,0.0,0,0,0.053467
HP000654,2026-05-01,RET-202605,WEST,EMAIL,STANDARD,676,17,2,64.25,31.01,0.2007,0.028,3,10,2,28,0.2277,0.4744,1,0,0,0.0,1,0,0.060765
HP005038,2026-08-01,RET-202608,NORTHEAST,EMAIL,STANDARD,1901,4,0,0.0,59.28,0.7141,0.2756,4,5,1,8,0.3026,0.4384,1,0,0,0.0,0,0,0.107873
HP002870,2026-07-01,RET-202607,WEST,EMAIL,PREMIUM,2171,9,1,36.51,41.44,0.2128,0.0547,6,10,1,64,0.6691,0.3995,1,0,0,0.0,0,0,0.160412
HP003997,2026-01-01,RET-202601,NORTHEAST,SMS,PLUS,819,6,2,157.63,74.82,0.6794,0.2035,2,9,0,122,0.192,0.4453,1,0,0,0.0,0,0,0.08176
HP002603,2026-08-01,RET-202608,MIDWEST,PUSH,PLUS,1272,48,4,299.82,91.82,0.098,0.0116,1,7,0,46,0.2835,0.4772,1,0,0,0.0,1,0,0.032365
HP001125,2025-11-01,RET-202511,WEST,PUSH,PLUS,548,5,1,34.44,35.07,0.231,0.0683,4,6,1,53,0.5056,0.4363,1,0,1,31.86,0,0,0.127828
HP002016,2025-10-01,RET-202510,MIDWEST,EMAIL,STANDARD,599,38,0,0.0,45.78,0.6221,0.1777,2,3,1,56,0.5188,0.408,1,0,0,0.0,1,1,0.074314
HP001354,2025-11-01,RET-202511,MIDWEST,PUSH,STANDARD,1048,6,4,173.89,47.8,0.669,0.2367,2,9,0,17,0.3784,0.4215,1,0,1,47.98,1,0,0.123904
HP001559,2025-12-01,RET-202512,SOUTH,EMAIL,STANDARD,868,29,0,0.0,41.0,0.5256,0.2103,3,9,1,63,0.4907,0.4569,1,0,0,0.0,0,0,0.082721
HP005229,2026-02-01,RET-202602,WEST,PUSH,PLUS,1751,24,2,118.13,59.76,0.1222,0.0215,2,7,1,19,0.2125,0.4429,1,0,0,0.0,0,0,0.046695
HP000753,2026-01-01,RET-202601,WEST,SMS,PLUS,1985,1,4,203.84,46.63,0.7648,0.3814,3,5,0,16,0.6732,0.3874,1,0,0,0.0,0,0,0.131778
HP001610,2026-03-01,RET-202603,MIDWEST,SMS,PLUS,1875,19,0,0.0,92.32,0.089,0.0117,0,4,1,19,0.6368,0.3524,1,0,0,0.0,0,0,0.046341
HP002704,2026-02-01,RET-202602,NORTHEAST,EMAIL,STANDARD,1336,24,4,121.56,33.19,0.5122,0.3081,2,5,2,25,0.3536,0.445,1,0,0,0.0,0,0,0.105813
HP002366,2025-10-01,RET-202510,NORTHEAST,EMAIL,PLUS,1426,20,3,147.55,56.13,0.3107,,0,8,2,46,0.6203,0.422,1,0,0,0.0,0,0,0.071348
HP000102,2025-10-01,RET-202510,WEST,EMAIL,PLUS,1329,8,7,343.88,52.03,0.7681,0.5,4,12,7,82,0.7498,0.364,1,0,0,0.0,1,0,0.43959
HP005736,2026-05-01,RET-202605,NORTHEAST,SMS,STANDARD,1668,17,2,209.83,107.4,0.3169,0.1157,0,2,1,116,0.7048,0.3592,1,0,0,0.0,1,0,0.139329
HP005818,2026-02-01,RET-202602,SOUTH,EMAIL,PLUS,1096,29,0,0.0,,0.0909,0.0194,1,9,0,39,0.5907,0.412,1,0,0,0.0,0,0,0.042176
HP004239,2025-10-01,RET-202510,MIDWEST,EMAIL,PLUS,638,45,4,251.56,60.59,,0.0427,2,10,1,28,0.7307,0.3905,1,0,0,0.0,0,0,0.058785
HP000009,2026-03-01,RET-202603,NORTHEAST,EMAIL,PREMIUM,945,40,1,117.55,103.81,0.349,0.0768,1,6,1,41,0.7751,0.3937,1,0,0,0.0,0,0,0.127881
HP004639,2025-11-01,RET-202511,WEST,SMS,STANDARD,333,22,7,253.5,36.42,0.596,0.2323,5,7,1,8,0.5442,0.4013,1,0,0,0.0,1,0,0.183716
HP001919,2025-09-01,RET-202509,NORTHEAST,SMS,STANDARD,940,2,5,276.73,57.13,0.3704,0.0723,0,7,1,160,0.5784,0.3643,1,0,0,0.0,0,0,0.076927
HP002034,2025-09-01,RET-202509,MIDWEST,SMS,STANDARD,359,25,1,36.73,44.0,0.3883,0.07,2,8,0,94,0.1089,0.5165,1,0,0,0.0,0,0,0.04463
HP000735,2026-04-01,RET-202604,MIDWEST,EMAIL,PLUS,1916,21,1,33.28,31.81,0.4307,0.1944,2,4,1,110,0.7186,0.3542,1,0,0,0.0,1,1,0.177637
HP001030,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,579,57,0,0.0,171.45,0.2655,0.034,3,5,0,52,0.0573,0.4489,1,0,0,0.0,0,0,0.030924
HP004153,2026-07-01,RET-202607,WEST,PUSH,PLUS,928,2,1,66.87,69.88,0.6355,,10,4,0,13,0.7401,0.3929,1,0,0,0.0,0,0,0.123978
HP001300,2026-03-01,RET-202603,NORTHEAST,EMAIL,PLUS,348,11,3,139.81,41.75,0.5693,0.1677,4,6,0,29,0.4135,0.4206,1,0,0,0.0,1,0,0.096118
HP001219,2026-06-01,RET-202606,MIDWEST,SMS,STANDARD,543,27,2,125.22,58.92,0.0723,0.0129,1,5,0,74,0.3602,0.4369,1,0,0,0.0,1,0,0.037206
HP004512,2026-01-01,RET-202601,WEST,EMAIL,PREMIUM,664,15,0,0.0,120.75,0.6247,0.2255,2,11,1,21,0.1744,0.4672,1,0,0,0.0,1,0,0.101761
HP002005,2025-11-01,RET-202511,MIDWEST,EMAIL,PREMIUM,888,5,3,179.63,53.7,0.7261,0.3728,3,3,1,109,0.7208,0.3674,1,0,0,0.0,1,0,0.410593
HP005600,2026-05-01,RET-202605,SOUTH,EMAIL,STANDARD,543,39,0,0.0,59.32,0.6481,0.2911,2,11,1,36,0.3152,0.4633,1,0,1,60.4,1,0,0.056276
HP002401,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,1481,32,5,295.28,55.6,0.3616,0.072,4,8,1,66,0.7419,0.3678,1,0,1,50.69,0,0,0.140839
HP004489,2025-09-01,RET-202509,WEST,SMS,STANDARD,1297,30,3,326.69,119.61,0.4752,0.157,3,10,1,3,0.4907,0.4298,1,0,0,0.0,1,0,0.03158
HP001595,2026-07-01,RET-202607,WEST,PUSH,STANDARD,1258,1,1,14.88,19.26,0.3075,0.1111,3,2,2,9,0.6216,0.3808,1,0,0,0.0,0,0,0.144031
HP004153,2025-09-01,RET-202509,WEST,PUSH,PLUS,628,17,2,94.96,49.65,0.8904,0.62,5,10,5,26,0.8025,0.3856,1,0,1,80.84,1,1,0.215573
HP004394,2026-07-01,RET-202607,MIDWEST,EMAIL,PREMIUM,1913,23,8,284.48,45.1,0.5509,,4,8,1,34,0.1508,0.4626,1,0,0,0.0,1,0,0.120428
HP000125,2026-05-01,RET-202605,MIDWEST,PUSH,PLUS,979,38,0,0.0,56.73,0.1698,0.0341,2,9,1,32,0.3852,0.4296,1,0,0,0.0,0,0,0.037315
HP005112,2026-07-01,RET-202607,MIDWEST,PUSH,PLUS,1001,59,1,119.21,115.23,0.2076,0.0414,1,8,0,34,0.2044,0.5148,1,0,0,0.0,1,0,0.025896
HP000800,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,1721,28,3,443.44,110.89,0.1521,0.019,1,11,0,110,0.2181,0.4916,1,0,0,0.0,0,0,0.044994
HP004336,2026-03-01,RET-202603,WEST,SMS,PLUS,1645,11,1,50.75,51.66,0.8115,0.462,5,11,4,12,0.1841,0.4496,1,0,0,0.0,1,0,0.066756
HP003197,2026-03-01,RET-202603,NORTHEAST,PUSH,PLUS,1318,15,2,172.31,78.09,0.3045,0.043,2,10,0,20,0.258,0.44,1,0,0,0.0,0,0,0.048185
HP005649,2026-05-01,RET-202605,WEST,EMAIL,PLUS,1581,16,2,202.59,92.17,0.5343,0.3124,1,2,2,22,0.7502,0.3653,1,0,1,135.96,1,0,0.211719
HP002212,2026-01-01,RET-202601,NORTHEAST,EMAIL,PREMIUM,1874,7,3,306.21,88.43,0.4515,0.1517,2,2,0,36,0.5345,0.4055,1,0,0,0.0,0,0,0.117881
HP005936,2025-10-01,RET-202510,SOUTH,EMAIL,STANDARD,269,69,3,200.62,66.06,0.2177,0.0393,1,5,1,94,0.4497,0.4251,1,0,0,0.0,0,0,0.04278
HP001322,2025-11-01,RET-202511,MIDWEST,EMAIL,PREMIUM,1827,12,6,1151.15,175.59,0.1169,0.035,1,7,1,45,0.7259,0.3658,1,0,0,0.0,0,0,0.377104
HP000870,2025-12-01,RET-202512,SOUTH,SMS,STANDARD,204,8,2,89.53,53.93,0.5772,0.1663,2,11,2,13,0.2414,0.4273,1,0,0,0.0,0,0,0.055218
HP004045,2026-06-01,RET-202606,SOUTH,SMS,STANDARD,529,109,1,46.66,48.71,0.1613,0.0238,1,3,0,26,0.6529,0.3967,1,0,0,0.0,0,0,0.018138
HP000581,2025-11-01,RET-202511,MIDWEST,EMAIL,STANDARD,1946,11,2,109.89,57.0,0.6827,0.2305,3,11,2,54,0.2442,0.4606,1,0,0,0.0,0,0,0.137879
HP000143,2025-10-01,RET-202510,SOUTH,EMAIL,STANDARD,1529,49,1,59.01,58.25,0.1089,0.0179,2,9,0,34,0.304,0.4255,1,0,0,0.0,0,0,0.036891
HP003326,2025-10-01,RET-202510,NORTHEAST,PUSH,PLUS,1764,3,5,314.1,52.18,0.7747,0.5273,4,6,4,84,0.6743,0.422,1,0,1,71.69,1,0,0.414626
HP002024,2025-10-01,RET-202510,MIDWEST,EMAIL,PLUS,927,9,4,166.65,40.92,0.7189,0.2285,2,9,1,21,0.1989,0.473,1,0,0,0.0,0,0,0.115114
HP004847,2026-08-01,RET-202608,SOUTH,EMAIL,STANDARD,1765,2,3,152.32,42.79,0.4759,0.1574,2,8,3,96,0.763,0.3671,1,0,0,0.0,1,0,0.237695
HP002130,2025-10-01,RET-202510,WEST,EMAIL,PREMIUM,1643,27,8,1365.39,131.59,0.479,0.2295,2,11,6,47,0.7958,0.3929,1,0,1,210.48,1,0,0.490028
HP001326,2026-04-01,RET-202604,WEST,EMAIL,PREMIUM,752,21,9,801.4,83.98,0.5243,0.1483,1,4,0,33,0.4216,0.429,1,0,0,0.0,0,0,0.193664
HP005329,2026-03-01,RET-202603,MIDWEST,EMAIL,PLUS,1787,31,3,348.36,103.21,0.0394,0.0033,0,6,1,104,0.5354,0.3812,1,0,0,0.0,0,0,0.047623
HP002647,2025-09-01,RET-202509,SOUTH,EMAIL,STANDARD,629,99,2,170.18,68.33,0.1369,0.0262,0,6,1,19,0.4214,0.4549,1,0,0,0.0,0,0,0.025504
HP004821,2026-01-01,RET-202601,SOUTH,EMAIL,STANDARD,779,6,0,0.0,29.22,0.0222,0.004,0,9,1,91,0.6457,0.4105,1,0,0,0.0,1,0,0.097488
HP004714,2025-11-01,RET-202511,WEST,EMAIL,STANDARD,1998,17,2,81.71,43.77,0.3234,0.1286,5,2,0,34,0.4939,0.3686,1,0,0,0.0,1,0,0.127703
HP001767,2026-05-01,RET-202605,MIDWEST,EMAIL,PREMIUM,313,29,8,1254.97,147.91,0.6046,0.2405,4,2,0,35,0.729,0.3271,1,0,0,0.0,0,0,0.360484
HP004754,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,622,17,1,85.61,78.69,0.4454,0.1295,1,9,3,38,0.2287,0.4467,1,0,0,0.0,0,0,0.068232
HP001249,2025-12-01,RET-202512,NORTHEAST,EMAIL,PLUS,1690,7,2,195.81,90.79,,0.1743,3,3,0,108,0.4658,0.4329,1,0,0,0.0,0,0,0.114589
HP005792,2026-05-01,RET-202605,SOUTH,EMAIL,PLUS,2201,38,1,120.79,112.14,0.3044,0.0412,0,5,1,18,0.0947,0.5172,1,0,0,0.0,1,0,0.039037
HP003564,2025-09-01,RET-202509,NORTHEAST,SMS,PLUS,1853,7,0,0.0,96.24,0.8817,0.3433,3,8,0,26,0.7259,0.366,1,0,0,0.0,0,0,0.110036
HP002386,2026-05-01,RET-202605,WEST,SMS,PLUS,671,7,8,204.61,26.77,0.8258,0.4362,4,9,1,54,0.2982,0.4891,1,0,0,0.0,0,0,0.154078
HP005744,2025-09-01,RET-202509,WEST,SMS,PREMIUM,1684,11,8,405.38,46.39,0.7471,0.4815,6,5,2,26,0.465,0.3884,1,0,0,0.0,1,0,0.267702
HP005737,2026-03-01,RET-202603,WEST,SMS,STANDARD,886,21,4,314.23,72.57,0.7379,0.3615,4,3,0,20,0.6304,0.387,1,0,0,0.0,1,0,0.107218
HP004665,2025-09-01,RET-202509,NORTHEAST,EMAIL,PREMIUM,1391,33,5,537.53,117.2,0.6196,0.2866,4,10,5,56,0.9695,0.3178,1,0,1,78.26,0,0,0.310649
HP003696,2025-09-01,RET-202509,SOUTH,EMAIL,PREMIUM,1375,7,6,388.32,63.7,0.3651,0.1016,1,8,1,84,0.638,0.3748,1,0,0,0.0,1,0,0.121407
HP000259,2026-08-01,RET-202608,SOUTH,EMAIL,STANDARD,1995,69,0,0.0,97.83,0.0527,0.0057,4,7,0,90,0.2471,0.463,1,0,0,0.0,0,0,0.025972
HP002796,2025-12-01,RET-202512,NORTHEAST,EMAIL,PLUS,754,36,2,118.39,60.86,0.1124,0.0373,1,12,1,14,0.458,0.3957,1,0,0,0.0,0,0,0.028146
HP001957,2025-12-01,RET-202512,NORTHEAST,EMAIL,STANDARD,1124,93,3,81.22,28.95,0.0925,0.0234,2,3,0,23,0.7443,0.3922,1,0,0,0.0,0,0,0.038099
HP004952,2026-01-01,RET-202601,NORTHEAST,EMAIL,PREMIUM,1082,9,7,239.34,30.46,0.9405,0.7232,8,12,9,30,0.6376,0.3884,1,0,1,25.28,1,0,0.431096
HP003069,2026-01-01,RET-202601,WEST,PUSH,PLUS,343,18,7,596.81,61.67,0.5704,0.1915,2,5,1,29,0.3088,0.4283,1,0,0,0.0,1,0,0.111183
HP005366,2026-03-01,RET-202603,NORTHEAST,PUSH,PLUS,843,15,2,83.1,38.15,0.6275,0.1299,0,8,0,27,0.3381,0.4334,1,0,0,0.0,0,0,0.050015
HP000060,2025-10-01,RET-202510,SOUTH,PUSH,STANDARD,1271,32,2,69.75,30.39,0.1639,0.0393,2,3,0,48,0.0881,0.4495,1,0,0,0.0,1,0,0.039337
HP004646,2026-03-01,RET-202603,WEST,PUSH,PREMIUM,1937,14,5,281.27,48.8,0.5751,0.3169,3,8,2,37,0.4692,0.4037,1,0,0,0.0,1,0,0.155608
HP003358,2025-09-01,RET-202509,WEST,EMAIL,STANDARD,1221,82,2,70.99,35.37,0.4278,0.0999,2,7,0,20,0.1492,0.5069,1,0,0,0.0,0,0,0.032051
HP000429,2025-12-01,RET-202512,SOUTH,SMS,STANDARD,1516,45,1,61.95,,0.2057,0.0302,0,4,1,48,0.627,0.3869,1,0,0,0.0,0,0,0.05206
HP001875,2025-12-01,RET-202512,NORTHEAST,PUSH,STANDARD,185,11,0,0.0,22.93,0.8107,0.2917,1,6,2,12,0.2556,0.4456,1,0,0,0.0,0,0,0.127753
HP001443,2025-09-01,RET-202509,MIDWEST,PUSH,PLUS,1504,34,2,80.17,40.98,0.4442,0.0865,1,8,2,32,0.14,0.4676,1,0,0,0.0,1,0,0.053818
HP001818,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,1561,44,0,0.0,41.65,0.1601,0.0256,1,9,0,51,0.1873,0.4529,1,0,0,0.0,0,0,0.030876
HP000685,2026-03-01,RET-202603,WEST,SMS,STANDARD,1831,65,2,79.51,47.97,0.4745,0.1227,1,8,1,20,0.2723,0.4985,1,0,0,0.0,1,0,0.035998
HP004786,2025-12-01,RET-202512,SOUTH,EMAIL,STANDARD,1349,46,3,127.37,42.93,0.6959,0.2861,2,2,1,14,0.5119,0.3894,1,0,0,0.0,1,0,0.124096
HP004656,2026-07-01,RET-202607,WEST,EMAIL,PLUS,1975,33,3,178.65,54.49,0.3967,0.1118,4,11,2,78,0.4989,0.3865,1,0,0,0.0,0,0,0.067153
HP002780,2025-10-01,RET-202510,MIDWEST,EMAIL,PLUS,704,25,1,52.43,46.37,0.4051,0.1369,4,9,1,43,0.2075,0.4409,1,0,0,0.0,0,0,0.063582
HP004056,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,843,30,0,0.0,40.96,0.3117,0.0643,2,5,0,50,0.3612,0.4301,1,0,0,0.0,0,0,0.044971
HP001047,2026-07-01,RET-202607,SOUTH,EMAIL,STANDARD,1476,14,2,55.75,34.24,0.0672,0.0059,2,11,0,33,0.1808,0.4536,1,0,0,0.0,0,0,0.045788
HP002182,2026-05-01,RET-202605,NORTHEAST,SMS,STANDARD,1430,15,0,0.0,37.66,0.1371,0.0271,2,6,0,74,0.1917,0.4321,1,0,0,0.0,1,1,0.038869
HP003253,2026-01-01,RET-202601,SOUTH,EMAIL,PREMIUM,1540,18,6,385.07,53.88,0.275,0.0701,0,8,0,121,0.3839,0.4242,1,0,0,0.0,0,0,0.07482
