customer_id,scoring_date,country,device_type,customer_tenure_days,customer_value_tier,days_since_last_transaction,transactions_7d,transactions_30d,transactions_60d,active_days_30d,payment_volume_30d_usd,avg_transaction_value_30d,transaction_count_change_30d_vs_prior30d,payment_volume_change_30d_vs_prior30d,failed_transactions_30d,support_contacts_30d,login_days_30d,products_used_60d,marketing_engagement_30d,inactive_next_30d,transactions_next_30d,future_inactivity_status,retention_case_opened_after_score
PW017691,2026-05-04,BR,Mobile,1405,Low,29,0,0,3,1,53.39,43.37,-1.0,0.0202,1,0,4,1,0.016,1,0,Inactive,1
PW019395,2026-08-03,MX,Desktop,314,Low,30,0,0,3,1,57.28,59.46,-1.0,0.12,1,2,0,1,0.0043,1,0,Inactive,1
PW029813,2026-07-06,CR,Mobile,1493,Medium,33,0,1,7,1,32.04,42.15,0.0,-0.1466,0,0,0,3,0.0179,1,0,Inactive,0
PW023045,2026-02-02,MX,Mobile,1567,Medium,8,1,3,4,3,112.29,34.27,0.5,-0.0331,0,0,7,3,0.7708,0,4,Active,0
PW016099,2026-04-06,US,Desktop,1790,High,14,1,2,7,2,174.08,110.71,1.0,-0.0822,0,0,7,3,0.6153,0,1,Active,0
PW023435,2026-01-05,MX,Mobile,556,Medium,2,0,0,2,1,85.39,91.39,-1.0,-0.083,1,1,1,1,0.1459,0,1,Active,0
PW010970,2026-05-04,BR,Desktop,1276,Low,23,0,1,2,1,66.32,66.61,0.0,-0.0306,0,0,5,1,0.4417,0,2,Active,0
PW022319,2026-02-02,MX,Mobile,1475,Medium,8,0,0,4,1,82.34,94.65,-1.0,-0.0256,0,0,7,2,0.5571,0,1,Active,0
PW005045,2026-04-06,US,Mobile,1173,High,1,2,7,9,5,690.58,100.51,-0.125,0.1554,0,0,6,2,0.7478,0,4,Active,0
PW008691,2026-02-02,MX,Mobile,894,Low,15,0,0,1,1,38.32,37.06,-1.0,0.0316,0,1,1,1,0.1315,1,0,Inactive,1
PW028623,2026-08-03,MX,Mobile,1138,Medium,15,0,1,4,1,33.87,48.66,0.0,-0.2116,1,0,0,2,,1,0,Inactive,1
PW010974,2026-05-04,MX,Mobile,523,Medium,2,2,3,7,2,273.75,128.86,0.0,0.2342,0,0,7,3,0.8132,0,3,Active,0
PW017177,2026-01-05,US,Mobile,1605,Low,8,0,2,4,2,112.48,47.13,0.0,-0.1966,0,0,10,2,0.8818,0,1,Active,0
PW003609,2026-04-06,US,Desktop,711,Medium,87,0,1,1,1,216.95,209.4,0.0,-0.4414,0,0,0,1,0.0,1,0,Inactive,1
PW018246,2026-08-03,BR,Desktop,379,Medium,20,0,0,3,1,90.41,84.26,-1.0,0.0103,1,0,6,2,0.0829,1,0,Inactive,0
PW002701,2026-01-05,BR,Desktop,767,Low,18,0,0,2,1,26.2,33.19,-1.0,-0.1603,0,0,6,1,0.0976,0,2,Active,0
PW008804,2026-03-02,US,Desktop,1703,Low,23,0,1,3,1,52.06,57.73,0.0,-0.1282,0,0,1,1,0.0057,0,1,Active,0
PW022575,2026-05-04,BR,Mobile,1441,Medium,63,0,3,5,3,135.42,46.29,0.0,-0.3139,3,0,4,2,0.0018,1,0,Inactive,1
PW013661,2026-02-02,CR,Desktop,1716,Medium,7,1,3,7,1,106.52,,0.0,,0,0,2,2,0.4851,0,4,Active,0
PW002203,2026-07-06,BR,Mobile,1288,Medium,1,0,6,7,6,245.54,39.9,0.0,0.0169,2,1,12,2,0.9663,0,3,Active,0
PW028190,2026-08-03,CR,Mobile,1283,Medium,1,1,3,6,3,174.04,56.3,0.0,-0.3467,2,0,6,1,0.9171,0,3,Active,0
PW007720,2026-01-05,MX,Mobile,839,Medium,13,1,4,8,3,177.56,40.25,0.0,-0.0713,0,0,7,2,0.7125,0,5,Active,0
PW029822,2026-07-06,US,Mobile,1640,Low,6,1,4,5,3,103.36,28.35,0.3333,-0.0924,0,1,8,2,0.9111,0,3,Active,0
PW027191,2026-05-04,MX,Mobile,229,Medium,5,0,0,2,1,55.11,79.55,-1.0,-0.1844,0,1,2,1,0.0727,0,1,Active,0
PW012263,2026-03-02,BR,Desktop,1621,Medium,16,0,0,1,1,57.32,57.39,-1.0,0.1232,1,0,2,1,0.0262,1,0,Inactive,0
PW006313,2026-03-02,US,Mobile,1738,High,8,1,4,8,4,208.96,51.59,0.0,-0.0632,0,0,9,3,0.6146,0,3,Active,0
PW023542,2026-06-01,MX,Mobile,953,Medium,42,0,2,3,2,167.06,74.49,0.0,-0.6185,1,0,5,3,0.0535,1,0,Inactive,1
PW016538,2026-08-03,US,Mobile,834,Low,1,3,4,8,2,188.64,41.73,0.0,0.1206,0,0,10,3,0.9865,0,5,Active,0
PW021575,2026-03-02,MX,Mobile,1357,Medium,31,0,1,2,1,87.4,73.17,-0.5,-0.0858,0,0,2,1,0.0127,1,0,Inactive,1
PW020511,2026-03-02,US,Desktop,1116,Low,1,0,1,1,1,42.02,56.21,-0.5,-0.0887,0,0,2,1,0.2452,0,1,Active,0
PW025637,2026-03-02,US,Desktop,227,Medium,54,0,0,3,1,65.9,50.34,-1.0,-0.1916,0,0,0,1,0.0011,1,0,Inactive,1
PW027112,2026-02-02,US,Mobile,1711,Medium,6,0,1,6,1,35.8,38.74,0.0,0.2366,0,0,6,2,0.3899,0,1,Active,0
PW014362,2026-04-06,US,Mobile,1185,Low,44,0,0,3,1,35.75,32.22,-1.0,-0.203,1,0,8,1,0.0322,1,0,Inactive,1
PW001248,2026-08-03,CR,Desktop,1973,Medium,11,2,5,5,4,251.51,43.52,0.0,0.0984,1,0,8,1,0.4856,0,4,Active,0
PW000912,2026-06-01,US,Mobile,242,Low,5,1,2,4,2,97.24,47.14,0.0,-0.0886,0,0,7,2,0.8732,0,1,Active,0
PW017680,2026-04-06,US,Mobile,1104,Medium,50,0,1,1,1,32.81,28.18,0.0,-0.329,1,0,0,1,0.0004,1,0,Inactive,1
PW026464,2026-01-05,BR,Mobile,911,Medium,6,0,3,5,3,208.09,39.04,-0.4,0.1164,1,2,5,1,0.1705,1,0,Inactive,1
PW009624,2026-08-03,MX,Desktop,978,Low,28,0,1,3,1,43.68,46.31,0.0,0.106,3,0,6,2,0.0906,1,0,Inactive,1
PW022896,2026-02-02,US,Mobile,197,Low,12,1,2,5,2,42.82,20.99,0.0,0.0232,0,1,4,1,0.3035,0,4,Active,0
PW004760,2026-03-02,US,Mobile,381,Low,9,0,0,2,1,33.74,29.01,-1.0,0.3882,0,0,1,2,0.3151,0,3,Active,0
PW017614,2026-04-06,CR,Mobile,908,Medium,2,0,4,5,4,144.72,40.79,0.0,,1,0,9,2,0.6722,0,6,Active,0
PW001968,2026-05-04,US,Desktop,1906,Low,16,0,0,3,1,65.2,57.97,-1.0,-0.2198,0,0,6,1,0.2799,0,1,Active,0
PW028577,2026-01-05,CR,Mobile,791,Medium,7,1,9,9,7,662.69,88.25,-0.25,0.1692,2,0,14,4,0.971,1,0,Inactive,1
PW016734,2026-07-06,US,Desktop,908,Medium,8,0,2,3,1,102.6,43.31,0.0,-0.0984,1,2,2,2,0.2553,1,0,Inactive,0
PW007424,2026-03-02,US,Mobile,1618,Medium,11,2,6,6,6,287.88,38.87,-0.1429,0.0472,1,3,8,2,0.8376,0,1,Active,0
PW021357,2026-05-04,US,Desktop,1004,Low,38,0,0,1,1,18.95,23.1,-1.0,0.0042,1,0,4,1,0.0032,1,0,Inactive,1
PW028554,2026-05-04,MX,Mobile,1403,High,14,0,2,6,1,321.59,147.52,0.0,-0.1777,0,2,6,1,0.0684,0,1,Active,0
PW007031,2026-06-01,US,Desktop,874,Low,45,0,1,5,1,12.56,16.07,0.0,0.1684,1,1,7,1,0.0201,1,0,Inactive,1
PW010000,2026-05-04,US,Mobile,213,High,6,0,4,6,4,302.93,83.5,0.0,0.0798,0,0,10,3,0.6859,1,0,Inactive,1
PW002240,2026-05-04,MX,Mobile,1465,Medium,3,1,3,7,3,122.62,36.92,0.0,-0.1259,1,0,5,4,0.8993,0,5,Active,0
PW006984,2026-05-04,MX,Mobile,414,Medium,0,0,3,6,1,86.03,29.81,-0.4,-0.2416,1,0,2,1,0.6242,1,0,Inactive,1
PW025531,2026-02-02,MX,Mobile,1794,Medium,2,1,4,8,3,181.6,,0.3333,0.471,1,0,7,4,0.9157,0,2,Active,0
PW017486,2026-03-02,US,Mobile,343,High,12,4,9,13,9,724.7,80.47,0.5,-0.1209,2,0,7,3,0.6675,0,2,Active,0
PW000675,2026-06-01,BR,Mobile,1764,Medium,21,0,2,5,2,103.16,62.07,0.0,-0.3199,1,0,8,1,0.4696,1,0,Inactive,1
PW029791,2026-02-02,US,Desktop,1793,Low,16,0,2,3,1,17.7,7.64,0.0,-0.2314,0,0,3,1,0.349,1,0,Inactive,1
PW028920,2026-05-04,US,Mobile,1596,Medium,62,0,1,3,1,51.42,44.19,0.0,0.1339,2,2,0,1,0.0003,1,0,Inactive,1
PW016199,2026-03-02,MX,Mobile,411,Medium,10,2,4,5,3,213.42,47.88,0.0,0.099,0,0,10,2,0.7955,0,4,Active,0
PW004384,2026-01-05,US,Desktop,1408,Low,11,0,1,3,1,51.13,41.11,0.0,-0.2712,0,0,3,2,0.3236,1,0,Inactive,0
PW019293,2026-06-01,CR,Mobile,872,Low,78,0,1,2,1,89.58,95.38,0.0,-0.1093,0,1,3,1,0.0004,1,0,Inactive,1
PW026953,2026-04-06,US,Mobile,1046,Medium,12,1,5,9,5,443.48,108.9,0.0,0.054,0,1,9,3,0.9218,0,3,Active,0
PW008220,2026-05-04,CR,Desktop,983,Medium,12,0,3,6,3,632.97,139.08,0.0,0.1779,2,1,6,2,0.31,0,1,Active,0
PW014096,2026-07-06,US,Desktop,500,Low,7,1,1,6,1,64.73,54.99,0.0,-0.0376,1,2,7,1,0.3997,0,2,Active,0
PW003875,2026-05-04,US,Desktop,1333,High,39,0,3,3,2,199.03,90.18,0.0,-0.3756,0,0,1,1,0.0071,1,0,Inactive,1
PW023100,2026-07-06,CR,Mobile,1603,Medium,41,0,0,2,1,68.97,75.62,-1.0,-0.1347,0,0,2,1,0.0062,1,0,Inactive,1
PW018627,2026-03-02,US,Mobile,1446,Medium,48,0,1,1,1,100.37,85.24,0.0,-0.1726,0,1,5,3,0.0021,0,1,Active,0
PW029433,2026-02-02,US,Mobile,776,Medium,4,0,3,3,3,111.84,42.41,0.0,-0.1859,1,0,3,1,0.4592,0,1,Active,0
PW028019,2026-01-05,US,Mobile,1569,High,9,2,9,12,9,655.53,68.22,0.125,-0.099,2,0,8,2,0.8559,0,5,Active,0
PW005442,2026-02-02,US,Mobile,1058,Medium,22,0,2,5,1,134.34,57.54,0.0,-0.2868,0,0,3,1,0.1098,0,1,Active,0
PW026377,2026-07-06,CR,Mobile,1162,Medium,15,1,2,3,2,56.45,24.53,-0.5,-0.2088,0,0,4,2,0.0419,0,4,Active,0
PW003538,2026-05-04,US,Mobile,1620,High,7,0,3,5,3,222.93,70.14,-0.4,-0.248,0,0,4,2,0.3415,0,1,Active,1
PW005022,2026-03-02,BR,Mobile,973,Medium,18,0,0,2,1,28.64,27.36,-1.0,-0.166,0,1,4,1,0.0563,1,0,Inactive,1
PW009702,2026-08-03,CR,Mobile,515,Medium,35,0,2,4,2,81.87,38.04,0.0,0.1476,0,0,4,2,0.0318,1,0,Inactive,1
PW014480,2026-06-01,US,Desktop,441,Medium,6,0,3,5,3,298.65,89.18,0.5,0.0444,0,0,1,3,0.7485,0,3,Active,0
PW005594,2026-05-04,US,Mobile,203,Medium,23,0,1,4,1,78.36,67.57,0.0,-0.1543,0,0,2,2,0.0204,0,1,Active,0
PW029907,2026-06-01,US,Desktop,472,Medium,6,2,2,7,2,298.9,138.76,0.0,-0.0965,0,0,0,2,0.1452,0,6,Active,0
PW007130,2026-01-05,CR,Mobile,1532,High,2,4,14,21,13,568.46,49.09,0.2727,0.2531,0,0,16,3,0.9971,0,6,Active,0
PW002967,2026-05-04,MX,Mobile,809,Medium,4,0,2,4,2,88.15,46.4,0.0,-0.2067,1,0,6,3,0.8492,0,3,Active,0
PW000776,2026-02-02,US,Mobile,726,Medium,8,0,5,8,3,296.9,57.12,0.0,0.042,1,0,10,3,0.888,0,5,Active,0
PW001256,2026-06-01,CR,Mobile,519,Medium,18,0,3,4,3,153.99,43.32,-0.25,,0,0,0,1,0.0183,0,4,Active,0
PW008052,2026-04-06,US,Desktop,1541,Low,4,1,4,6,4,81.95,27.48,-0.2,-0.0416,2,0,8,3,0.9275,0,4,Active,0
PW017724,2026-03-02,MX,Mobile,1854,Low,38,0,0,4,1,29.2,27.56,-1.0,-0.3546,0,2,0,1,0.0077,0,1,Active,1
PW010539,2026-02-02,US,Mobile,967,Low,11,1,1,3,1,51.48,70.05,0.0,0.0086,0,0,2,2,0.5842,0,7,Active,0
PW003764,2026-06-01,US,Mobile,351,Low,19,0,0,1,1,78.6,71.07,-1.0,-0.4334,1,0,2,2,0.0763,1,0,Inactive,1
PW002510,2026-06-01,US,Mobile,332,Low,32,1,1,4,1,87.24,71.31,0.0,-0.0496,0,0,0,1,0.0104,1,0,Inactive,1
PW010158,2026-08-03,MX,Mobile,1495,Medium,2,0,2,3,1,111.19,54.98,-0.3333,-0.5933,0,1,0,3,0.5012,0,3,Active,0
PW009463,2026-02-02,MX,Mobile,781,Low,12,0,0,1,1,64.51,53.55,-1.0,-0.0205,0,0,11,2,0.8158,0,1,Active,0
PW024793,2026-04-06,MX,Mobile,1400,Medium,3,4,7,12,7,559.38,73.59,0.1667,0.2244,0,0,7,2,0.8766,0,5,Active,0
PW017750,2026-03-02,MX,Mobile,1744,Medium,11,0,0,1,1,116.06,117.32,-1.0,-0.3408,0,0,1,2,0.0482,0,2,Active,0
PW015547,2026-04-06,BR,Desktop,1482,Medium,9,2,7,9,6,203.77,32.35,0.0,-0.3078,0,0,13,2,0.8274,0,5,Active,0
PW019779,2026-02-02,MX,Desktop,818,Low,29,0,0,1,1,90.18,81.44,-1.0,-0.4268,0,0,0,1,0.0267,1,0,Inactive,1
PW022684,2026-01-05,CR,Desktop,1220,Low,50,0,1,1,1,87.39,90.57,0.0,-0.4703,0,1,0,1,0.0004,1,0,Inactive,1
PW025109,2026-03-02,MX,Mobile,1589,High,10,1,1,11,1,105.6,133.92,0.0,0.1488,1,1,0,3,0.0568,0,4,Active,0
PW028695,2026-02-02,MX,Mobile,1748,Medium,1,0,5,7,2,302.15,56.91,0.6667,-0.0936,0,0,5,2,0.8797,0,5,Active,0
PW016743,2026-03-02,BR,Desktop,1435,Medium,7,1,7,10,6,444.12,68.16,0.1667,0.0925,0,0,9,2,0.9189,0,3,Active,0
PW006148,2026-05-04,US,Mobile,604,Medium,10,0,3,6,3,200.13,61.12,0.0,0.5328,0,0,10,2,0.9208,0,5,Active,0
PW017262,2026-08-03,US,Desktop,813,Low,12,0,0,1,1,40.65,48.83,-1.0,-0.65,0,1,5,1,0.1782,0,1,Active,0
PW026453,2026-08-03,US,Mobile,1190,Low,23,1,2,2,1,137.08,74.59,0.0,-0.1467,0,0,9,1,0.1221,0,3,Active,0
PW002089,2026-02-02,US,Desktop,462,Low,0,0,2,3,1,85.79,,0.0,-0.4514,0,0,5,2,0.8774,0,5,Active,0
PW002449,2026-03-02,US,Mobile,760,Low,8,0,0,3,1,23.16,33.06,-1.0,,0,0,7,3,0.6666,0,3,Active,0
PW021731,2026-02-02,US,Mobile,1140,Medium,14,1,4,6,1,282.16,87.75,0.0,-0.3323,0,0,0,1,0.1694,0,2,Active,1
PW004766,2026-04-06,US,Mobile,986,Low,14,0,0,1,1,10.58,15.07,-1.0,-0.3225,0,0,5,1,0.0556,0,3,Active,0
PW028854,2026-08-03,MX,Mobile,1131,Medium,40,0,1,1,1,132.05,136.1,-0.5,-0.4418,0,1,1,2,0.0072,1,0,Inactive,0
PW009395,2026-03-02,BR,Mobile,1693,High,4,6,13,15,12,1014.13,63.14,0.3,0.2566,2,1,9,2,,1,0,Inactive,1
PW017250,2026-03-02,BR,Desktop,1333,Medium,3,1,6,7,4,276.66,60.75,0.0,-0.089,3,0,10,2,0.8542,0,3,Active,0
PW011602,2026-01-05,MX,Mobile,1466,Medium,19,0,3,4,2,212.34,62.64,0.0,-0.0118,0,1,6,1,0.1048,0,1,Active,1
PW014584,2026-06-01,US,Mobile,1330,High,6,3,5,9,5,303.26,59.67,0.25,-0.1899,3,0,2,2,0.4692,0,3,Active,0
PW014300,2026-06-01,US,Mobile,1634,Low,9,0,1,3,1,12.95,11.1,0.0,-0.0034,1,0,0,1,0.0754,0,1,Active,0
PW016731,2026-02-02,US,Desktop,711,Low,1,0,2,3,2,61.8,36.12,0.0,-0.2133,0,1,4,1,0.3017,0,3,Active,0
PW010871,2026-05-04,US,Mobile,1876,Medium,16,0,0,2,1,107.62,,-1.0,0.0159,0,0,5,2,0.2459,0,5,Active,1
PW025417,2026-08-03,US,Mobile,1862,Medium,7,2,6,9,5,315.65,71.1,0.0,0.2274,0,0,2,2,0.7826,1,0,Inactive,1
PW028424,2026-04-06,US,Mobile,429,Low,28,0,1,4,1,31.07,39.65,-0.5,-0.1783,1,0,8,1,0.0836,1,0,Inactive,1
PW020360,2026-06-01,US,Desktop,1248,Medium,14,1,3,7,3,87.1,29.14,0.0,0.1854,1,0,1,1,,0,2,Active,0
PW012306,2026-06-01,US,Desktop,1236,Medium,8,0,0,5,1,125.27,125.79,-1.0,0.2044,0,0,8,1,0.4985,0,1,Active,0
PW024251,2026-05-04,MX,Mobile,1518,High,1,4,7,14,5,1348.39,144.86,0.1667,-0.0879,0,0,15,3,0.9271,0,3,Active,0
PW011582,2026-01-05,US,Mobile,207,Medium,30,0,1,3,1,41.98,56.29,0.0,-0.1106,0,0,0,2,0.0211,0,1,Active,0
PW022854,2026-07-06,BR,Mobile,1468,Medium,7,0,1,4,1,24.26,23.56,0.0,,0,2,0,1,0.1259,0,1,Active,0
PW028885,2026-07-06,MX,Mobile,834,Low,29,0,0,1,1,43.76,52.8,-1.0,-0.083,0,0,0,1,0.1608,1,0,Inactive,1
PW022298,2026-01-05,US,Desktop,843,Medium,25,0,1,2,1,148.8,119.52,0.0,-0.3996,1,0,0,1,,1,0,Inactive,1
PW011053,2026-08-03,US,Mobile,1952,Medium,83,0,1,3,1,44.36,60.67,-0.5,-0.2935,0,0,2,2,0.0001,1,0,Inactive,1
PW000464,2026-04-06,CR,Desktop,1407,Medium,11,0,1,6,1,77.11,84.61,0.0,0.0464,2,0,5,2,0.4266,1,0,Inactive,1
PW027518,2026-04-06,US,Mobile,1053,Medium,19,0,0,2,1,52.12,,-1.0,0.0009,0,0,0,1,,0,7,Active,0
PW000229,2026-01-05,BR,Mobile,1388,Medium,9,0,0,4,1,10.7,8.86,-1.0,0.001,0,1,6,2,0.7912,0,2,Active,0
PW013098,2026-02-02,US,Mobile,1558,Medium,11,1,3,6,3,317.71,113.18,0.0,-0.1403,0,0,11,3,0.8366,0,4,Active,0
PW026604,2026-07-06,BR,Mobile,902,Medium,40,0,0,2,1,32.63,30.23,-1.0,-0.0987,1,1,7,2,0.0148,0,1,Active,0
PW001342,2026-01-05,US,Mobile,679,Medium,8,0,5,6,5,178.52,38.44,-0.1667,-0.0395,0,0,6,2,0.1243,0,6,Active,0
PW005722,2026-05-04,CR,Mobile,1263,Medium,20,1,3,4,2,274.82,101.59,0.0,-0.342,1,0,5,1,0.3141,0,3,Active,0
PW017560,2026-03-02,BR,Mobile,1604,Medium,10,1,3,6,2,222.66,65.82,0.0,0.0585,1,0,10,1,0.7465,0,4,Active,0
PW024029,2026-03-02,CR,Mobile,1261,Low,18,0,1,1,1,42.6,42.36,0.0,-0.1887,0,0,2,2,0.1156,0,2,Active,0
PW029646,2026-05-04,MX,Mobile,859,Medium,28,0,2,4,1,60.15,36.43,0.0,-0.2709,0,0,7,1,0.0942,1,0,Inactive,1
PW026326,2026-05-04,BR,Mobile,391,Medium,16,0,1,5,1,103.68,86.22,0.0,0.3581,1,0,3,2,,0,1,Active,0
PW023859,2026-04-06,US,Mobile,611,Low,10,0,2,5,1,83.85,54.29,0.0,0.2667,2,0,2,1,0.4182,0,2,Active,0
PW029034,2026-02-02,US,Desktop,1006,High,12,0,5,7,5,680.18,108.63,0.25,0.0123,1,1,6,2,0.4024,0,1,Active,0
PW024595,2026-02-02,BR,Desktop,1361,Low,5,0,1,2,1,78.0,72.83,-0.5,0.2932,0,0,5,1,0.6269,0,1,Active,0
PW012058,2026-01-05,BR,Mobile,871,Medium,21,1,2,7,2,145.65,73.63,0.0,-0.0561,0,0,3,2,0.1773,1,0,Inactive,1
PW013641,2026-06-01,CR,Mobile,779,Medium,3,2,6,13,6,253.17,47.71,0.2,0.1245,2,0,9,2,0.7945,0,5,Active,0
PW012425,2026-07-06,BR,Mobile,518,Low,26,0,2,7,2,57.95,25.94,0.0,-0.2178,0,0,0,1,0.0076,1,0,Inactive,1
PW016145,2026-08-03,BR,Mobile,309,Low,31,0,1,3,1,21.18,17.65,0.0,-0.1058,1,1,1,2,0.0314,0,1,Active,1
PW006628,2026-05-04,US,Mobile,1315,Medium,28,1,2,2,2,243.42,168.88,0.0,-0.1176,2,0,2,1,0.1014,0,1,Active,0
PW008661,2026-01-05,BR,Desktop,1589,Medium,22,0,1,3,1,68.97,86.06,0.0,-0.1128,0,1,5,1,0.2205,1,0,Inactive,0
PW025869,2026-03-02,MX,Mobile,1720,Medium,12,0,3,4,3,63.81,20.65,0.0,-0.3342,0,2,4,1,0.5883,1,0,Inactive,1
PW017775,2026-05-04,US,Desktop,1879,High,8,2,5,7,3,576.91,114.2,0.0,0.3529,1,0,8,3,0.6841,0,5,Active,0
PW014168,2026-04-06,MX,Mobile,1180,High,9,0,2,3,2,365.11,186.47,0.0,-0.3949,1,0,0,1,0.1946,0,3,Active,0
PW020336,2026-08-03,US,Mobile,407,Low,17,0,0,2,1,23.12,17.53,-1.0,-0.0571,0,0,3,1,0.3284,0,1,Active,0
PW018587,2026-04-06,US,Mobile,518,Medium,34,0,6,7,5,112.06,16.6,0.0,0.1673,0,0,5,1,0.0785,0,6,Active,1
PW024985,2026-08-03,BR,Desktop,1606,Medium,11,1,2,6,2,292.95,135.99,0.0,-0.3717,0,0,3,1,0.1961,0,1,Active,0
PW015729,2026-06-01,US,Mobile,1355,Medium,14,0,0,1,1,67.84,63.54,-1.0,-0.4342,1,2,3,1,0.1099,0,1,Active,0
PW009349,2026-07-06,US,Mobile,1778,Medium,5,0,2,4,2,62.78,,0.0,-0.1543,0,1,0,1,0.3637,0,2,Active,0
PW016709,2026-04-06,MX,Mobile,1695,Low,4,0,4,5,4,148.58,28.45,0.0,-0.2601,0,0,5,1,0.268,0,1,Active,0
PW021678,2026-01-05,MX,Mobile,1130,Medium,14,0,0,2,1,101.8,107.19,-1.0,-0.2697,0,1,1,1,0.0737,1,0,Inactive,1
PW020533,2026-05-04,US,Desktop,1719,Low,11,1,1,3,1,24.98,24.61,-0.5,-0.1922,0,0,3,1,0.3777,0,2,Active,0
PW016682,2026-06-01,BR,Mobile,1486,Medium,34,0,0,1,1,79.94,83.44,-1.0,-0.1782,0,0,4,2,0.011,1,0,Inactive,1
PW026482,2026-04-06,BR,Mobile,728,Medium,8,1,3,9,3,391.24,136.97,0.0,0.131,0,0,5,3,0.3319,0,6,Active,0
PW004054,2026-01-05,US,Mobile,1292,Low,16,0,2,4,1,69.04,31.23,-0.3333,-0.2103,1,1,5,1,0.4359,0,2,Active,0
PW013099,2026-04-06,CR,Desktop,1483,Low,6,0,1,4,1,50.04,74.76,0.0,-0.1574,2,1,6,1,0.7015,0,3,Active,0
PW017481,2026-02-02,BR,Mobile,1551,Low,2,0,3,3,1,161.56,61.18,0.5,-0.2831,0,0,4,1,0.5842,1,0,Inactive,0
PW009011,2026-05-04,US,Mobile,1605,Medium,52,0,0,2,1,39.7,33.72,-1.0,-0.0989,1,0,4,1,0.0034,1,0,Inactive,1
PW001036,2026-03-02,CR,Mobile,878,High,1,0,3,8,3,1029.67,342.06,0.0,-0.2632,0,0,10,3,0.7625,0,2,Active,0
PW020910,2026-04-06,US,Mobile,418,High,11,1,5,9,5,426.91,90.62,-0.2857,0.0261,0,0,7,2,0.5371,0,5,Active,0
PW020988,2026-07-06,CR,Desktop,572,Medium,4,2,3,7,2,407.32,95.12,0.0,-0.3147,1,1,3,3,0.8742,0,1,Active,0
PW024553,2026-05-04,BR,Desktop,1483,Low,6,1,3,4,2,114.24,33.4,0.5,-0.315,0,0,5,2,0.9238,0,3,Active,0
PW021151,2026-03-02,BR,Desktop,938,Medium,6,0,0,3,1,96.22,102.42,-1.0,0.1664,0,0,3,2,,0,2,Active,0
PW004176,2026-06-01,BR,Desktop,1735,Medium,22,0,1,4,1,99.02,78.25,0.0,-0.0109,1,0,0,1,0.0767,0,1,Active,1
PW007219,2026-01-05,US,Mobile,479,High,14,2,5,7,5,559.22,116.99,0.0,0.0707,1,1,6,3,0.8227,0,7,Active,0
PW012537,2026-03-02,US,Mobile,1488,Low,8,0,2,6,2,59.59,40.28,0.0,-0.0518,0,1,9,1,0.967,0,3,Active,0
PW015339,2026-08-03,br,Mobile,1439,Low,14,0,2,4,2,55.04,27.12,-0.3333,-0.195,0,1,8,2,0.2732,0,1,Active,0
PW010694,2026-01-05,US,Mobile,632,Medium,5,1,4,6,4,184.77,59.1,0.0,0.0946,1,0,5,3,0.747,0,2,Active,1
PW022422,2026-04-06,MX,Mobile,206,Medium,4,0,0,2,1,54.56,55.36,-1.0,-0.3272,4,0,0,1,0.1325,1,0,Inactive,0
PW016355,2026-06-01,MX,Mobile,670,Low,28,0,1,4,1,43.16,37.1,-0.5,-0.3829,1,0,0,1,0.0303,0,1,Active,1
PW020540,2026-05-04,US,Mobile,1567,Medium,7,1,5,8,5,225.54,47.02,0.0,-0.0217,0,0,16,2,0.9832,0,4,Active,0
PW018751,2026-08-03,BR,Mobile,1503,Medium,11,0,2,3,2,47.53,29.71,0.0,0.1469,1,0,4,2,0.2297,0,4,Active,0
PW002050,2026-04-06,CR,Desktop,1844,Medium,12,0,3,6,3,193.76,69.71,0.0,0.0888,0,0,6,3,0.6738,0,6,Active,1
PW013812,2026-08-03,BR,Mobile,470,Medium,11,0,1,5,1,39.09,33.84,0.0,-0.4653,0,0,0,1,0.1067,1,0,Inactive,1
PW024097,2026-01-05,US,Mobile,499,Medium,25,0,1,4,1,56.01,55.94,-0.5,-0.0621,0,0,1,2,0.0364,1,0,Inactive,1
PW024304,2026-02-02,US,Desktop,1331,Medium,10,0,0,3,1,26.29,26.01,-1.0,0.1053,0,1,5,1,0.1358,0,1,Active,0
PW026303,2026-03-02,US,Mobile,1478,Low,4,0,1,5,1,15.0,18.05,0.0,0.2512,1,2,3,1,0.2879,0,1,Active,0
PW001333,2026-01-05,MX,Mobile,1178,Low,3,4,4,6,3,105.39,23.1,0.3333,-0.1323,0,0,10,3,0.8793,0,1,Active,0
PW023803,2026-07-06,US,Mobile,1024,Medium,18,0,1,7,1,26.03,32.89,0.0,-0.0216,0,0,8,2,0.2408,0,2,Active,0
PW010925,2026-06-01,MX,Mobile,1324,Low,17,0,0,4,1,50.88,42.47,-1.0,0.0701,1,0,7,2,0.2957,0,1,Active,0
PW001190,2026-05-04,MX,Desktop,1172,Low,19,1,3,4,2,163.68,43.55,-0.25,-0.0347,1,0,1,1,0.0429,0,1,Active,0
PW004249,2026-07-06,US,Mobile,382,Medium,14,0,4,5,3,83.69,16.8,-0.3333,0.6746,0,0,3,3,0.4882,0,1,Active,0
PW014034,2026-08-03,BR,Desktop,807,Medium,8,0,1,6,1,71.95,70.66,0.0,-0.0499,0,0,3,1,0.196,0,1,Active,0
PW017267,2026-08-03,US,Desktop,1570,Low,17,0,3,5,3,169.47,52.01,0.0,-0.4243,0,0,8,2,0.3411,0,4,Active,0
